23 -22.963687 -43.687467 0 0.5347467583365482 13.27518066597869 10.07975984006525 6.991989657960711  24 6.822 22 4.755 33 3.614 14 2.736 34 7.713 15 8.084 32 7.840
24 -22.965001 -43.620839 0 0.9289306992526994 16.950052031727438 9.614457560911795 2.3082474207856345  25 7.151 23 6.822 34 3.745 15 3.562 35 8.073 16 8.072 33 8.073 14 6.019
25 -22.965001 -43.550981 0 0.4570256431412806 24.98329156410627 3.0759486608027276 2.1505752406831258  26 7.151 24 7.151 35 3.745 16 3.745 36 8.073 17 8.072 34 8.073 15 7.646
26 -22.965001 -43.481124 0 0.5653557375527573 25.814361320790518 2.524906554885832 1.7942206654420545  27 7.151 25 7.151 36 3.745 17 3.745 37 8.073 18 8.000 35 8.073 16 8.072
27 -22.965001 -43.411267 0 3.7581678444437583 17.70993334005058 5.812746017942173 6.105990273409418  28 7.151 26 7.151 37 3.745 18 3.704 38 8.073 19 8.056 36 8.073 17 8.072
28 -22.965001 -43.341410 0 2.532362374492922 15.750721595981885 7.924995814771108 10.216159501376628  29 7.151 27 7.151 38 3.745 19 3.570 39 8.073 20 7.390 37 8.073 18 8.105
29 -22.965001 -43.271553 0 0.184107847550147 27.002976272898675 1.891662385663135 2.3673592250670143  30 6.761 28 7.151 39 3.745 20 3.336 40 7.883 21 6.235 38 8.073 19 7.927
30 -22.963923 -43.205520 0 2.8366105536120685 12.948519209352844 9.588062713652006 28.391975318644846  31 4.711 29 6.761 40 3.662 21 2.626 41 5.551 39 7.671 20 8.052
31 -22.955555 -43.160405 0 0.14363993672761322 1.5878710481604967 0.08100737917702013 1.0430765173641767  30 4.711 41 1.851 40 5.229 21 6.527
32 -22.928396 -43.753767 0 3.933412082524868 17.264382679328406 0.0 3.3206675056986517  33 6.466 42 3.072 22 3.446 43 7.309 23 7.840
33 -22.931314 -43.690696 0 2.9205795861877326 11.743698344897771 13.058730838556375 4.737717898717294  34 7.153 32 6.466 43 3.745 23 3.614 44 8.075 24 8.073 42 7.259 22 4.843
34 -22.931314 -43.620839 0 1.4279807904563098 15.26187702597388 11.205794996021542 8.998792042311635  35 7.153 33 7.153 44 3.745 24 3.745 45 8.075 25 8.073 43 8.075 23 7.713
35 -22.931314 -43.550981 0 1.3889315950068621 15.169316415385852 11.31232139263476 6.796784715499954  36 7.153 34 7.153 45 3.745 25 3.745 46 8.075 26 8.073 44 8.075 24 8.073
36 -22.931314 -43.481124 0 0.002992705384339551 28.35742136710574 0.6407628989938072 6.786469086174938  37 7.153 35 7.153 46 3.745 26 3.745 47 8.075 27 8.073 45 8.075 25 8.073
37 -22.931314 -43.411267 0 1.392553808770606 18.468285269720777 8.19472027787471 8.65936100694145  38 7.153 36 7.153 47 3.745 27 3.745 48 8.075 28 8.073 46 8.075 26 8.073
38 -22.931314 -43.341410 0 1.6358900752237833 11.592334638959628 15.13957410402874 12.392021539873197  39 7.153 37 7.153 48 3.745 28 3.745 49 8.075 29 8.073 47 8.075 27 8.073
39 -22.931314 -43.271553 0 0.8363831785887614 18.780887806494714 9.331746022274544 25.027296016490496  40 6.919 38 7.153 49 3.745 29 3.745 50 7.426 30 7.671 48 8.075 28 8.073
40 -22.931015 -43.203977 0 2.28196583087452 10.163403914754673 14.508049587416574 35.07115568124037  41 4.736 39 6.919 50 3.321 30 3.662 51 4.753 31 5.229 49 7.853 29 7.883
41 -22.938997 -43.158541 0 0.2773838465396369 0.4173331929790457 0.1750563591317661 0.25605726468201195  40 4.736 51 3.298 31 1.851 50 6.483 30 5.551
42 -22.900772 -43.753351 0 7.244829961370543 12.431458841232992 0.340799766355497 3.264251869901953  43 6.426 52 3.043 32 3.072 53 7.429 33 7.259
43 -22.897626 -43.690696 0 2.5189660779681375 16.890699289067268 7.805829937060871 4.692687025014542  44 7.155 42 6.426 53 2.730 33 3.745 54 7.901 34 8.075 52 5.109 32 7.309
44 -22.897626 -43.620839 0 1.6581842456847504 11.005342964137482 14.59708072868429 13.114032962803012  45 7.155 43 7.155 54 3.144 34 3.745 55 8.076 35 8.075 53 7.321 33 8.075
45 -22.897626 -43.550981 0 2.4260531971644665 6.538833161860358 18.671654493657222 9.267993132056379  46 7.155 44 7.155 55 3.745 35 3.745 56 8.071 36 8.075 54 7.728 34 8.075
46 -22.897626 -43.481124 0 0.571043986682311 18.982854956478214 9.072816951894936 16.473154597474885  47 7.155 45 7.155 56 3.742 36 3.745 57 8.076 37 8.075 55 8.076 35 8.075
47 -22.897626 -43.411267 0 1.7602500368325436 15.815657794500044 11.17826310212837 13.476214789432534  48 7.155 46 7.155 57 3.745 37 3.745 58 8.076 38 8.075 56 8.079 36 8.075
48 -22.897626 -43.341410 0 1.4264457878646295 12.025887509808209 15.330281948444158 22.351165340417985  49 7.155 47 7.155 58 3.745 38 3.745 59 8.049 39 8.075 57 8.076 37 8.075
49 -22.897626 -43.271553 0 4.552907327583604 2.3301474066448877 21.809981924035977 43.08253304030765  50 6.644 48 7.155 59 3.736 39 3.745 60 5.883 40 7.853 58 8.076 38 8.075
50 -22.901257 -43.206797 0 11.66395390062315 0.5572343249641368 8.143025358429211 16.883026463643308  51 4.510 49 6.644 60 4.091 40 3.321 41 6.483 59 7.841 39 7.426
51 -22.909717 -43.163732 0 0.7326032603132885 0.0 0.0 0.4779630874285611  50 4.510 41 3.298 60 7.716 40 4.753
52 -22.878517 -43.736059 0 0.13777768197912316 0.9159516601228568 0.1230436984648208 0.19463315477143986  53 5.034 42 3.043 43 5.109
53 -22.873276 -43.687244 0 0.27550218404991494 10.599457527467361 0.7170323384534046 2.22354176750524  54 6.911 52 5.034 43 2.730 61 10.754 44 7.321 42 7.429
54 -22.869364 -43.619916 0 2.9950419446511374 11.808813041580006 2.68315564996135 5.403211054158528  55 7.087 53 6.911 61 4.420 44 3.144 62 8.328 45 7.728 43 7.901
55 -22.863939 -43.550981 0 3.396729528396798 11.890578969816055 11.356659995914933 8.413964652619953  56 7.152 54 7.087 62 2.988 45 3.745 63 6.596 46 8.076 61 4.398 44 8.076
56 -22.863968 -43.481167 0 2.7491544275697253 6.72205224304116 18.645493212461684 17.631188641782344  57 7.161 55 7.152 63 3.543 46 3.742 64 8.862 47 8.079 62 7.307 45 8.071
57 -22.863939 -43.411267 0 9.193905617287829 9.312177275266338 9.676721933990313 12.730983070670021  58 7.156 56 7.161 64 3.541 47 3.745 65 8.078 48 8.076 63 9.167 46 8.076
58 -22.863939 -43.341410 0 2.800951152166322 2.3431474888786483 23.62647680179226 34.48242302170382  59 7.130 57 7.156 65 3.745 48 3.745 66 7.794 49 8.076 64 7.006 47 8.076
59 -22.864024 -43.271809 0 5.144092143901155 3.6826174288226365 19.679184353106244 42.093241876548895  60 4.923 58 7.130 66 3.737 49 3.736 67 8.382 50 7.841 65 8.059 48 8.049
60 -22.868022 -43.223951 0 4.25928513290978 1.0914945972912715 1.4150880070116725 2.6573636842359543  59 4.923 67 5.453 50 4.091 68 8.176 51 7.716 66 6.653 49 5.883
61 -22.843133 -43.587496 0 0.0 0.33663740613787263 0.0 0.08430900745872384  62 4.258 54 4.420 55 4.398 53 10.754
62 -22.837398 -43.546404 0 0.059733892459435785 14.437555862140863 0.9780797831098078 4.7106338780749395  63 5.281 61 4.258 55 2.988 56 7.307 54 8.328
63 -22.834734 -43.494941 0 1.073244053163518 11.485127125691767 0.8653335323909318 7.184760449252176  64 9.600 62 5.281 56 3.543 69 12.076 57 9.167 55 6.596
64 -22.833455 -43.401258 0 1.0173981700356514 5.804381161876298 11.37996206664654 15.517506759118225  65 6.143 63 9.600 69 3.235 57 3.541 70 7.064 58 7.006 56 8.862
65 -22.830252 -43.341410 0 6.2626883182312305 1.0974172202384358 20.4739911197434 35.09392131009449  66 6.852 64 6.143 70 2.498 58 3.745 71 8.520 59 8.059 69 4.401 57 8.078
66 -22.830505 -43.274542 0 9.161089613506224 1.4284719325466995 13.945959940893623 25.816915249950895  67 7.351 65 6.852 71 2.995 59 3.737 72 8.068 60 6.653 70 6.977 58 7.794
67 -22.822821 -43.203293 0 2.051229559865579 2.440068562143043 3.8724798911221354 4.064059482466977  68 4.001 66 7.351 72 2.584 60 5.453 73 6.276 71 6.358 59 8.382
68 -22.818995 -43.164468 0 0.1434517314068799 0.0037187082960045245 0.0 0.03842280594915625  67 4.001 73 3.549 72 4.530 60 8.176
69 -22.812237 -43.379650 0 0.04192108260584044 0.0 0.16571151630764297 0.22125464934776545  70 4.285 64 3.235 65 4.401 63 12.076
70 -22.807996 -43.338095 0 2.5899414920976516 0.239664281919879 5.718941813530396 9.56759490515464  71 7.744 69 4.285 65 2.498 66 6.977 64 7.064
71 -22.805927 -43.262565 0 3.9616818704640426 3.3304221003008188 0.9141717524366423 3.8517129261988847  72 6.112 70 7.744 66 2.995 74 9.714 67 6.358 65 8.520
72 -22.799576 -43.203324 0 3.8354857447477184 5.239371000002026 10.156495504126697 16.940874648006876  73 5.128 71 6.112 74 4.000 67 2.584 75 9.143 68 4.530 66 8.068
73 -22.788338 -43.154805 0 0.5550663155361801 0.8716978054500272 0.16649060225558326 1.9681687888120185  72 5.128 75 4.263 68 3.549 74 2.299 67 6.276
74 -22.776616 -43.173284 0 0.05171217882036091 0.10925248244135702 0.0 0.2022760897459097  75 5.338 72 4.000 73 2.299 71 9.714
75 -22.763394 -43.123224 0 0.33506249722046344 1.1455502094680279 0.6930710153840638 0.9822959374172229  74 5.338 73 4.263 72 9.143
END
