25 -22.920993 -43.303860 0 0.027278663106374387 5.213696726576868 0.5321702113080216 2.4340805400275887  167 2.517 75 2.507 219 2.414 7 2.506 157 2.413 204 2.516
26 -22.866185 -43.324056 0 0.13835686489303858 1.7581242585011898 3.857111262414893 6.095854283630934  149 2.507 154 2.518 125 2.507 189 2.415 58 2.415 129 2.518
27 -22.811705 -43.215488 0 0.7588473827281635 1.248861845466099 2.054627481649359 1.752825374831604  48 2.390 178 2.731 199 1.831 201 2.354
28 -22.865105 -43.367054 0 0.8391289806401925 0.07212113987292018 4.8080226651351605 6.423805628550554  149 2.518 2 2.415 165 2.518 214 2.507 187 2.415 129 2.507
29 -22.904090 -43.540092 0 0.4112154082163252 0.6610991323525045 4.518789615553991 1.8934223587251544  132 2.505 17 2.518 77 2.518 175 2.413 39 2.414 111 2.505
30 -22.977432 -43.198328 0 0.2700802550120274 2.2726915806067067 2.711916510304828 8.515074568782165  164 2.430 183 2.366 22 2.537
31 -23.001133 -43.563976 0 0.27406856796431295 4.871628340390239 0.3681297695651444 0.41764239972604517  147 2.411 120 2.503 121 2.516 90 2.503 95 2.516 141 2.410
32 -22.909730 -43.733814 0 4.406532630057225 1.3091710406018262 0.054809084530139655 0.9211985127986001  130 2.413 84 2.503 71 2.504 206 2.446 192 2.518 180 2.399
33 -22.862912 -43.453047 0 0.639929003363261 0.40987970426337567 4.575871008638488 4.45777075040743  86 2.415 83 2.506 70 2.519 56 2.518 117 2.506
34 -22.912776 -43.196086 0 1.8135348868991512 0.24989748883854931 3.584161685597173 5.575641138493556  45 2.413 20 2.242 19 2.507 110 2.532 55 2.228
35 -23.032771 -43.501976 0 0.11624632462352068 3.168602462457941 0.6913140197362031 0.6690506759064396  146 2.589 217 2.226 197 2.136 21 2.347
36 -22.901803 -43.626076 0 0.08849429910012815 4.153474563164412 1.3966599641829067 2.5557354546312263  79 2.413 176 2.414 92 2.505 93 2.518 225 2.504 72 2.518
37 -22.953004 -43.326145 0 0.06766345496415999 3.1972045332885575 2.4126629874367684 1.8286393791510716  47 2.505 7 2.413 105 2.516 157 2.506 221 2.516 109 2.412
38 -22.973614 -43.369673 0 1.1232564007715589 2.3567549936300485 0.6529244540220047 1.2691162623416785  46 2.412 47 2.505 100 2.505 195 2.412 63 2.516 82 2.516
39 -22.882384 -43.539562 0 0.1779544048786628 2.145923152961607 2.899600639684755 1.8817558717388827  29 2.414 118 2.518 148 2.506 77 2.505 153 2.414 111 2.518
40 -23.053336 -43.546438 0 0.02287430743646197 3.5631279410640437 0.12216250217147345 0.04095238452824151  198 2.151 21 2.745 67 2.052 128 2.142
41 -22.954073 -43.283139 0 0.008930701704953572 5.62495760141098 0.13747499433516766 0.16219677349905545  13 2.506 218 2.412 213 2.516 157 2.516 105 2.506 204 2.413
42 -22.917735 -43.432864 0 0.13749242644262255 5.17804664308974 0.38267419977548106 1.2744441862543305  73 2.414 50 2.506 194 2.517 156 2.413 6 2.505 142 2.517
43 -22.916626 -43.475863 0 0.0 5.77219751177529 0.0 3.0056185924647836  4 2.518 6 2.517 194 2.505 203 2.413 162 2.505 115 2.414
44 -22.954297 -43.691897 0 0.15317367010377372 2.4901328925381105 2.428423445809041 2.0785688380321576  101 2.503 64 2.255 23 2.372 116 2.517 54 2.412 193 2.518
45 -22.934478 -43.196604 0 0.16165908952937735 2.3214829764602647 3.284190618661085 6.9025941602055525  183 2.413 34 2.413 19 2.516 20 2.240 68 2.507
46 -22.995300 -43.370197 0 2.21590580365128 1.310054103093428 1.9636753974329544 1.4951247324040602  100 2.516 103 2.387 38 2.412 160 2.466 82 2.505
47 -22.963311 -43.347909 0 0.7544776914455498 1.971932635418745 2.242792242367117 3.4469617987598498  37 2.505 195 2.516 38 2.505 221 2.412 109 2.516 82 2.412
48 -22.804505 -43.193510 0 0.551580745006537 0.10734773537987301 4.939760528406555 7.123810765815366  27 2.390 199 2.602 133 2.426
49 -22.940532 -43.390389 0 0.6615594710238016 1.735753097356922 2.7136803436345684 2.2016067342908148  216 2.505 195 2.516 63 2.412 142 2.517 138 2.413 87 2.506
50 -22.907434 -43.411102 0 0.10508998856005893 4.357940504267459 1.2583828398670447 2.924204531756587  73 2.517 138 2.517 9 2.506 142 2.413 98 2.414 42 2.506
51 -22.850378 -43.517273 0 0.09241949067898737 4.311200134166925 1.0766328265324452 2.3785321937499844  145 2.232 181 2.519 148 2.415 208 2.506 153 2.506 107 2.519
52 -22.812173 -43.254952 0 2.7707594454576263 0.5890626471587439 0.11996674921812459 0.41577902147194506  134 2.884 178 1.988 220 2.870 201 2.142
53 -22.945198 -43.627141 0 0.27564696932581073 5.127788388478683 0.3345979539101544 0.8940934789350249  182 2.517 169 2.503 76 2.518 155 2.504 79 2.413 137 2.412
54 -22.932606 -43.691362 0 0.311656907528948 0.724983136896883 4.447372021803269 0.921045701725037  101 2.518 171 2.413 94 2.503 193 2.503 192 2.518 44 2.412
55 -22.904511 -43.176265 0 3.4091255667140126 0.02788259958891522 0.4242989088146248 2.600506295043712  34 2.228 20 2.175
56 -22.874321 -43.431812 0 1.0652882565954154 0.06413278199053198 4.496382579051262 3.868067229524607  73 2.414 86 2.506 33 2.518 106 2.506 83 2.411 98 2.518
57 -22.995344 -43.647441 0 0.05576299870765625 1.957023732211143 1.1860541884020535 0.49810189728405296  186 2.108 126 2.033
58 -22.844466 -43.323533 0 0.5199760391563605 0.05365498013354835 5.111047985516833 7.179074554666786  85 2.518 136 2.416 125 2.518 26 2.415 114 2.508 129 2.507
59 -22.997003 -43.284476 0 0.004530051424836718 5.005358436012173 0.4729530945812804 0.9825256946707874  60 2.446 61 2.510 170 2.464 218 2.363
60 -23.006754 -43.305904 0 0.6055933275549626 1.8387465771505056 2.6923428002659633 1.3049232684374075  170 2.300 10 2.465 59 2.446
61 -22.987138 -43.262415 0 0.3647409794164964 4.319628686707366 1.0850029899524536 3.3266897783073714  119 2.506 218 2.515 212 2.114 213 2.412 59 2.510
62 -22.878937 -43.668532 0 0.21291345884816237 3.323780424793291 1.7050179888741555 1.0428403337952545  184 2.301 88 2.507 161 2.414 72 2.519
63 -22.962225 -43.390913 0 0.8937622372480475 1.143151788890058 2.9094066638822156 2.180330798006415  100 2.412 216 2.516 104 2.505 195 2.505 49 2.412 38 2.516
64 -22.962824 -43.711884 0 0.034734262061865244 3.1075048136940735 1.22251151433647 1.205409954800748  44 2.255 23 2.460 143 2.537 193 2.223
65 -22.845534 -43.280534 0 0.39745839941618577 0.8660938117323119 4.446645863282379 7.71794531523725  134 2.415 159 2.518 220 2.174 125 2.508 179 2.415 114 2.518
66 -22.957764 -43.562915 0 0.29480169625846286 4.122351384087502 1.059096834437329 0.4507465428089488  147 2.412 172 2.517 196 2.412 81 2.517 11 2.504 191 2.504
67 -23.064719 -43.562232 0 0.034823059126866215 2.9925972482447123 0.6137167664872977 0.13286389984732377  40 2.052 128 2.268
68 -22.944806 -43.218367 0 0.02283389169373775 5.51920438504708 0.22307593529956563 1.9171695525570183  45 2.507 164 2.413 183 2.516 152 2.516 19 2.413 112 2.506
69 -22.993103 -43.456207 0 0.28931981459611855 3.063875414914534 1.468571393883835 1.2053192352220679  131 2.392 122 2.504 24 2.411 140 2.516 223 2.516 113 2.504
70 -22.851558 -43.474326 0 1.2917376540204535 0.9790666596965664 3.025163189222657 2.702954014886399  208 2.518 33 2.519 107 2.499 117 2.408
71 -22.899470 -43.712053 0 0.8720252685440574 3.2987677660193095 1.5542378260692036 0.921323335703851  171 2.518 32 2.504 173 2.329 192 2.413 180 2.508
72 -22.890372 -43.647305 0 0.5375189410569327 3.5687068570387543 1.3863547725981042 1.5377565461675469  36 2.518 88 2.398 62 2.519 176 2.505 161 2.504 225 2.413
73 -22.896031 -43.432338 0 0.05488179514352471 2.6521044716406363 3.050678164348514 3.667939209475083  86 2.518 194 2.506 50 2.517 98 2.506 42 2.414 56 2.414
74 -22.847657 -43.239005 0 1.748726923809075 0.4316691728562234 1.4646855370761829 4.273766604548693  159 2.320 178 2.771 220 2.554 80 2.322
75 -22.910674 -43.282097 0 0.4785645398703276 1.2276297546300114 4.035535758150626 8.270511467678482  3 2.414 219 2.517 8 2.517 204 2.413 25 2.507 12 2.507
76 -22.933773 -43.648371 0 0.2967947730395313 2.111327674907197 2.8333855779092434 0.9887127936163234  101 2.503 225 2.413 169 2.412 79 2.504 94 2.518 53 2.518
77 -22.892670 -43.561324 0 0.6138843992154345 0.6760644729386414 4.358162279162409 1.4621350340620598  118 2.414 29 2.518 132 2.414 174 2.518 39 2.505 205 2.505
78 -22.970303 -43.498682 0 0.19542144002557682 4.009200711094781 1.4349555187643952 0.18885202646092267  1 2.517 18 2.504 140 2.516 97 2.411 215 2.504 99 2.412
79 -22.923504 -43.626609 0 0.2378178053179396 1.054684489043588 4.293946610870445 2.367214594101884  225 2.518 76 2.504 36 2.413 155 2.518 93 2.504 53 2.413
80 -22.868535 -43.238567 0 2.228969064617588 0.4574373440291078 2.4660245237251086 8.887834358506158  74 2.322 16 2.389 159 2.485 123 2.449 127 2.410
81 -22.969176 -43.541681 0 0.0 5.4107244308725555 0.29064377999997393 0.4177894105260465  147 2.504 1 2.504 18 2.517 90 2.411 66 2.517 191 2.412
82 -22.985000 -43.348432 0 0.16284146819006473 4.631809938117537 0.7862593339552127 1.4291664586269366  47 2.412 46 2.505 103 2.135 38 2.516 109 2.505 10 2.515
83 -22.852638 -43.431270 0 0.04468025369987831 4.9420307203551 0.5949193482140075 3.539896447045661  33 2.506 106 2.515 139 2.507 56 2.411
84 -22.919986 -43.755575 0 3.5771775191952258 2.1925508772321516 0.0 0.9210732986010598  130 2.518 32 2.503 124 2.470 206 2.329 144 2.131
85 -22.833067 -43.344771 0 1.799567378565277 0.04926716089125982 3.7389051635090196 7.305513714932153  210 2.305 209 2.518 136 2.508 187 2.507 58 2.518 129 2.415
86 -22.884624 -43.453574 0 0.3918498793507189 0.8162248200953537 4.524326859361195 5.184845792107518  73 2.518 33 2.415 194 2.414 115 2.506 56 2.506 117 2.518
87 -22.930227 -43.368626 0 0.8008785253111825 0.27561891773867514 4.551223898337516 4.3849537096664415  211 2.413 195 2.413 49 2.506 138 2.517 221 2.517 224 2.506
88 -22.868808 -43.646667 0 0.7769634298336954 3.214812880621614 0.6207384047924729 1.761306323502361  62 2.507 176 2.501 72 2.398
89 -23.044437 -43.650103 0 0.0 3.9292804963571863 0.0 0.2768345951842319 
90 -22.990861 -43.542211 0 0.11731043206288763 3.586523679440083 1.632107602187866 0.41769793448336195  147 2.516 31 2.503 18 2.504 95 2.411 81 2.411 188 2.516
91 -22.813481 -43.302056 0 0.8308545789851489 0.5601880009274908 3.541359953130466 5.419190360143693  134 2.527 136 2.382 114 2.297
92 -22.891527 -43.604315 0 0.1408384104617471 0.8644791790470285 4.277046857531577 3.218455498497872  36 2.505 174 2.505 176 2.518 93 2.414 222 2.392 205 2.518
93 -22.913230 -43.604847 0 0.47643782693189457 0.6909915549615235 4.335775188063793 3.889814659432575  150 2.518 36 2.518 155 2.413 79 2.504 92 2.414 205 2.504
94 -22.922343 -43.669600 0 0.415456438383216 1.3571629522364124 3.778037983229913 0.9211699218115454  101 2.413 171 2.518 76 2.518 161 2.413 225 2.504 54 2.503
95 -23.012540 -43.542740 0 0.01402258496462272 4.017026871592826 1.4586940080898645 0.3545488712808808  31 2.516 217 2.516 90 2.411 198 2.410 188 2.503 141 2.503
96 -22.883510 -43.496569 0 0.23991031756529096 1.6416306242170737 3.6454171712779333 3.1761708011169563  148 2.518 4 2.414 107 2.414 111 2.505 115 2.518 117 2.506
97 -22.991988 -43.499210 0 0.3149975371090522 2.9733376521169 1.9232390848991763 0.3466435774282382  78 2.411 18 2.516 197 2.411 188 2.503 140 2.504 113 2.516
98 -22.885727 -43.410577 0 0.5842831835074909 1.4000849359765553 3.703600901555246 2.968908313491247  73 2.506 106 2.415 9 2.518 214 2.506 50 2.414 56 2.518
99 -22.948613 -43.498153 0 0.0 5.751985634650559 0.01819285773358295 0.48079552960584304  1 2.504 102 2.517 78 2.412 203 2.505 162 2.413 215 2.517
100 -22.983913 -43.391438 0 1.3933514771679023 3.040059839276368 0.781794590605845 1.4952580642457614  46 2.516 104 2.516 63 2.412 185 2.504 38 2.505 160 2.301
101 -22.944037 -43.670134 0 0.21691673741140774 2.015452855785398 2.8691036183562297 0.9215411358281038  169 2.517 76 2.503 44 2.503 94 2.413 54 2.518 116 2.412
102 -22.937204 -43.519388 0 0.011390095327454584 5.430382800725047 0.32654777888366476 1.4609672560977334  1 2.412 191 2.504 17 2.413 175 2.517 162 2.505 99 2.517
103 -23.004199 -43.348967 0 0.8587715700631456 0.7819048342260005 2.6095546425889595 1.085199372724497  46 2.387 10 2.392 82 2.135
104 -22.972522 -43.412678 0 1.1176838029950582 2.443460362878554 1.7443140963794403 0.8582769079722068  100 2.516 216 2.412 122 2.504 151 2.516 63 2.505 185 2.412
105 -22.964386 -43.304903 0 0.0 5.4834672743607396 0.28715648658039 0.9059940342289138  218 2.516 170 2.412 37 2.516 157 2.412 109 2.505 41 2.506
106 -22.864014 -43.410052 0 2.630709734095199 1.5904019096318394 1.4150088591270225 2.5727264084324437  165 2.507 214 2.518 139 2.415 83 2.515 98 2.415 56 2.506
107 -22.861798 -43.496041 0 0.37728631124042916 2.1085316902607243 3.1167421785411644 3.3029304934235757  148 2.506 208 2.415 51 2.519 96 2.414 70 2.499 117 2.518
108 -22.911730 -43.239092 0 1.1132091991965116 0.7599495936332152 3.7829252357032317 10.606141358651437  16 2.414 152 2.413 8 2.507 19 2.516 110 2.437 12 2.517
109 -22.974695 -43.326667 0 0.16958225007741676 3.792047976878035 1.5960322490640217 1.322865614871649  47 2.516 170 2.516 37 2.412 105 2.505 10 2.412 82 2.505
110 -22.901915 -43.217820 0 2.8372206637225856 0.10030793531945216 2.4496129210168953 4.109171258427719  34 2.532 16 2.503 19 2.356 108 2.437 127 2.456
111 -22.893802 -43.518330 0 0.2479650733856453 4.44359002711739 0.9944986846269327 2.3062818001731396  29 2.505 148 2.414 4 2.518 17 2.414 39 2.518 96 2.505
112 -22.955130 -43.240131 0 0.027621775657978402 5.673108373657193 0.07084383906439973 0.6681999985824977  164 2.516 119 2.412 13 2.516 152 2.413 213 2.506 68 2.506
113 -23.003387 -43.477973 0 0.07262605386272218 3.670615463029784 0.8956534196675695 1.388343938039991  146 2.277 131 2.498 197 2.503 140 2.411 97 2.516 69 2.504
114 -22.834140 -43.301773 0 0.37250362809186843 0.06704600898511444 5.327699048094564 7.741329304253795  134 2.500 136 2.518 91 2.297 125 2.416 65 2.518 58 2.508
115 -22.894922 -43.475335 0 0.1761150077243422 2.400897788161793 3.1555051587565996 3.298194319650573  4 2.505 86 2.506 194 2.518 96 2.518 43 2.414 117 2.414
116 -22.965726 -43.670668 0 0.12422326603884976 3.885845993313272 0.9907862155634661 1.0299919406418112  101 2.412 169 2.503 23 2.472 126 2.517 44 2.517
117 -22.873213 -43.474808 0 0.766209671820317 0.23546381723355542 4.752701157743395 3.3144415091867874  86 2.518 33 2.506 107 2.518 96 2.506 70 2.408 115 2.414
118 -22.870962 -43.560793 0 1.1114579318906284 1.001470664733176 3.2714356288268167 1.4624535715142215  77 2.414 153 2.506 174 2.505 39 2.518 202 2.480 190 2.415
119 -22.976822 -43.240651 0 0.22385095663254162 4.061943927903372 1.4757158568651547 3.7719251395155284  164 2.506 61 2.506 212 1.914 213 2.515 112 2.412
120 -23.011400 -43.585741 0 0.06278506345068337 5.703069221634719 0.0 0.4175866872242113  31 2.503 166 2.220 168 2.410 121 2.411 200 2.516 141 2.516
121 -22.989722 -43.585210 0 0.32238836795390025 4.176307344687049 1.078608849708466 0.4176782452359307  147 2.503 15 2.517 31 2.516 120 2.411 200 2.503 11 2.411
122 -22.982815 -43.434442 0 0.31447103768916906 4.485666276003995 0.6724540743483988 0.5968588565270864  151 2.412 104 2.504 185 2.516 24 2.516 223 2.411 69 2.504
123 -22.878640 -43.259815 0 1.5385249260215899 0.08391967343216093 4.0706600527554455 8.511556309601147  3 2.507 16 2.517 159 2.415 80 2.449 179 2.517 12 2.414
124 -22.908908 -43.776481 0 0.1974530989165397 5.238696992775988 0.0 0.8773877680265106  84 2.470 206 2.486 144 2.123
125 -22.855861 -43.302295 0 0.2742415022562638 2.096322181304829 3.373219526682603 6.663509778769975  154 2.415 179 2.518 65 2.508 26 2.507 114 2.416 58 2.518
126 -22.977151 -43.649438 0 0.16173658203350377 1.393882812265529 3.9519665764982013 0.41769326836331266  169 2.412 137 2.503 186 2.517 57 2.033 116 2.517
127 -22.879831 -43.218483 0 2.8817011120859606 0.09123451463402435 0.9349329179680126 1.5145335060901213  16 2.349 110 2.456 80 2.410
128 -23.044479 -43.565037 0 0.0 5.429516040413754 0.28031890658547703 0.3977074070033516  168 2.516 198 2.502 40 2.142 141 2.410 67 2.268
129 -22.854788 -43.345294 0 0.4017269771632764 0.3748761135349991 4.913679744294781 7.838181481133214  85 2.415 149 2.415 187 2.518 26 2.518 58 2.507 28 2.507
130 -22.931427 -43.734350 0 0.0 5.769252926862224 0.0 0.9209973951458256  32 2.413 84 2.518 143 2.038 192 2.503 193 2.518
131 -23.014608 -43.456827 0 0.38394285472783185 1.2486885936305945 3.748447240321554 1.3925094485125722  146 2.454 223 2.503 113 2.498 69 2.392
132 -22.914374 -43.561854 0 0.5720362108101312 0.7791907996368002 4.378959329770901 1.4618161941330672  29 2.505 150 2.504 77 2.414 175 2.518 196 2.413 205 2.518
133 -22.791212 -43.174739 0 0.3621360690500552 0.7807881402963247 2.36747390777272 5.190887767058239  48 2.426
134 -22.823819 -43.280095 0 2.5740804973002835 0.1356540880821402 2.988132485128138 6.589087227749975  91 2.527 220 2.444 65 2.415 52 2.884 114 2.500
135 -22.823172 -43.495766 0 0.0 2.6758072683737195 0.0 1.5368909836863363  145 2.250 208 1.880
136 -22.822742 -43.323011 0 1.281925936983177 0.31999800094113795 3.808945197496048 6.987852400016659  85 2.508 210 2.464 91 2.382 114 2.518 58 2.416
137 -22.966888 -43.627674 0 0.22013460260253623 4.237029936946152 1.0768967719005036 0.41774939117790666  182 2.503 15 2.517 169 2.517 186 2.411 126 2.503 53 2.412
138 -22.918833 -43.389864 0 0.22661829831573319 1.0594429494745683 4.300111016366535 3.342220663862767  87 2.517 211 2.506 49 2.413 142 2.506 9 2.414 50 2.517
139 -22.842296 -43.409526 0 0.42108429221854565 2.5873582843244667 2.296859054690992 2.898725426003266  165 2.518 106 2.415 177 2.507 83 2.507
140 -22.981705 -43.477445 0 0.4257625489367204 3.923771361402884 1.2783053947406517 0.6904791326207328  78 2.516 97 2.504 69 2.516 24 2.504 113 2.411 215 2.412
141 -23.022809 -43.564506 0 0.18272464678009395 5.171499679815939 0.37459786432126774 0.37782465423148526  31 2.410 120 2.516 168 2.502 198 2.516 95 2.503 128 2.410
142 -22.929135 -43.411627 0 0.21385235732940003 4.564543342155949 0.8945143652133304 1.104914713402589  216 2.413 156 2.505 49 2.517 138 2.506 50 2.413 42 2.517
143 -22.949646 -43.732113 0 0.04453797057424475 3.203565437663698 0.0 0.48796965629570765  130 2.038 64 2.537 193 2.085
144 -22.927921 -43.774519 0 0.10340344763829232 3.6053479656880074 0.0 0.5613376645478382  124 2.123 84 2.131
145 -22.830325 -43.516307 0 0.00395822846449103 4.731130239948976 0.045251142687874064 2.575596301158879  181 2.468 208 2.391 135 2.250 51 2.232
146 -23.023860 -43.478600 0 0.3382125084437697 1.2145861968402352 3.15015789516361 1.2243949073907516  131 2.454 35 2.589 197 2.442 113 2.277
147 -22.979451 -43.563445 0 0.32365331990663715 4.588663064047442 0.6712325103196255 0.4177339168014113  31 2.411 121 2.503 90 2.516 11 2.517 81 2.504 66 2.412
148 -22.872093 -43.517801 0 0.14236993597169645 1.918718299398101 3.421822253052636 2.6879490999966036  153 2.518 107 2.506 39 2.506 111 2.414 51 2.415 96 2.518
149 -22.876504 -43.345817 0 0.8875644688228855 0.10583617679295342 4.723245517127108 7.2490208267225595  2 2.507 158 2.414 26 2.507 189 2.517 129 2.415 28 2.518
150 -22.924653 -43.583616 0 0.24669383129096548 4.220333629973888 1.25844032115984 2.0064827620761956  172 2.413 132 2.504 155 2.504 196 2.518 93 2.518 205 2.413
151 -22.961127 -43.433916 0 0.0 5.685607229551049 0.08021422755338575 0.4301287595643055  216 2.505 207 2.517 122 2.412 104 2.516 156 2.412 24 2.505
152 -22.933433 -43.239612 0 0.3550100316190922 1.9498349342432149 3.46047789626333 8.506486666123674  13 2.506 8 2.516 19 2.507 108 2.413 112 2.413 68 2.516
153 -22.860672 -43.539033 0 0.5645401318884216 2.046901471737464 2.2048376867274713 1.7282368408805138  118 2.506 181 2.415 148 2.518 39 2.414 51 2.506 190 2.519
154 -22.877577 -43.302816 0 0.2850753565251477 0.2347073394869577 5.192225311953031 6.828735573300415  3 2.517 219 2.414 125 2.415 179 2.507 26 2.518 189 2.507
155 -22.934928 -43.605379 0 0.04668393846858997 4.8280201092683335 0.7694400786006496 1.7987324158274671  182 2.412 150 2.504 172 2.517 79 2.518 93 2.413 53 2.504
156 -22.939434 -43.433390 0 0.04222802633427109 5.5614451626491315 0.16751427487070122 1.0464568910985517  216 2.517 207 2.505 151 2.412 6 2.517 142 2.505 42 2.413
157 -22.942692 -43.304381 0 0.0 5.768774274771141 0.0031110014416245 1.0383919149897771  7 2.516 37 2.506 105 2.412 41 2.516 25 2.413 204 2.506
158 -22.898214 -43.346340 0 0.19490989151633334 2.1608695030166034 3.3819383720928546 5.12460199460012  2 2.517 149 2.414 167 2.517 211 2.506 224 2.414 189 2.507
159 -22.856924 -43.259294 0 1.0347166905237528 0.12271284572199787 4.562387198570691 8.137022978176255  74 2.320 123 2.415 220 2.188 80 2.485 65 2.518 179 2.508
160 -23.004602 -43.392072 0 0.585770865581877 2.2642592290705066 2.1636722713812495 1.3250126773449955  46 2.466 100 2.301 5 2.453 185 2.452
161 -22.900643 -43.669066 0 0.2129822829420094 2.810340010213456 1.577856970410034 0.92407497124377  171 2.504 62 2.414 94 2.413 225 2.518 72 2.504
162 -22.926917 -43.497625 0 0.0 5.6842320368274 0.0823024988841689 1.7187876454781472  4 2.413 102 2.505 17 2.517 43 2.505 203 2.517 99 2.413
163 -22.841666 -43.578679 0 0.0 2.97094748919349 0.025756510664546973 0.7658925692422391  202 2.021 190 2.067
164 -22.966501 -43.218886 0 1.3390521088875589 2.999481939226929 1.4150952173611033 2.5085228785482414  30 2.430 119 2.506 183 2.506 112 2.516 68 2.413
165 -22.853703 -43.388291 0 2.263120245732552 1.7233355529035466 1.5899134307304834 1.550192720579823  106 2.507 177 2.415 214 2.415 139 2.518 187 2.507 28 2.518
166 -23.020499 -43.605054 0 0.0 3.8781075569826124 0.0 0.26974938417472516  14 2.428 120 2.220 168 2.376 200 2.289
167 -22.909605 -43.325100 0 0.051105202110259686 5.354271341578686 0.3363265335481931 2.484101457119111  219 2.507 7 2.413 158 2.517 25 2.517 224 2.506 189 2.414
168 -23.033074 -43.586272 0 0.0702248761913074 5.6943640332981005 0.0 0.41749504356189526  14 2.439 166 2.376 120 2.410 141 2.502 128 2.516
169 -22.955464 -43.648905 0 0.4522556678443912 3.661130543394802 1.3357494455798296 0.6776337358208709  101 2.517 76 2.412 137 2.517 126 2.412 53 2.503 116 2.503
170 -22.986075 -43.305425 0 0.7592761091077659 3.238552960934065 1.7374285967634502 1.5412844262231291  60 2.300 218 2.505 105 2.412 109 2.516 10 2.505 59 2.464
171 -22.910909 -43.690827 0 0.6781318661286646 1.3444757940561938 3.4840218632780675 0.9212468295188108  94 2.518 161 2.504 71 2.518 192 2.503 54 2.413
